Video Caption,Comment
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,"Despite the recent surge in Covid19 cases around the world, it looks like the Beijing 2022 Winter Olympics will proceed as normal! What are your thoughts/expectations for this year's Winter Olympics? If you would like to support the channel come check out our Patreon:
🅿 Patreon: https://www.patreon.com/cyrusjanssen"
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,Either you are naive or you have your own interest with China. I cried for you and for this talented girl :(
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,"Cyrus Jansen, the mankind bridge builder."
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,"Cyrus Jansen, the mankind bridge builder."
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,"Lucky u r Canadian not American, otherwise your Twitter account would block 🤣🤣 Just due to you say the truth 🤣🤣
Anyway, welcome you.  Look forward all nice guys enjoy time in China✨✨"
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,👍👍👍👍👍👍
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,"Merci Cyrus, great work on this video"
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,"Just watched one of videos after Eileen Gu won' FreeSki big air in which Alex is the commentator. What an emotion commands he made at the end of video, the voice itself shell inspire all sport fans.  How did you find him a month ago, Cyrus?😀"
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,"Nice to hear from real athletes around the world on their experiences. 
You gotta respect how China always give 110% efforts in hosting world events and making visitors feel welcome, safe, and happy. 🙏🏻🌍"
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,This Canada athlete looked like Wang Li Hong.
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,"CBC has all sort of negative news about ""Beijing 2022 Winter Olympics"". comment is disabled CBC's youtube news. Cyrus, please ask Canadian Athletes tell their gov, MPs, people what they saw, experienced in China"
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,"""where are boarding school students"" to answer CBC 's question of ""Beijing 2022 raises new questions about Peng Shuai’s wellbeing"""
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,Thank you for the interview
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,"Thanks for sharing with us. Wish Beijing winter Olympic a great success! Wish all the athletes from different countries have a great time there! Olympic is for people, for athletes not for politicians!"
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,👍👍👍💋💋💋
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,Good Job and Support !
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,Thanks for your video
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,"😡😡😡 China, which cracks down on human rights, is not eligible to host the Olympics ❢❢❢ 😡😡😡😠😠😠😤😤😤"
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,"😡😡😡 China, which cracks down on human rights, is not eligible to host the Olympics ❢❢❢  😡😡😡😠😠😠😤😤😤"
What do foreign athletes think of the beijing 2022 winter olympics recently i had the chance to sit down with two-time olympic ...,Orange chicken 🤣
