Video Caption,Comment
See you in Beijing: IOC releases 2022 Winter Games promotional video,Best wishes.
See you in Beijing: IOC releases 2022 Winter Games promotional video,Please do play that Russian national anthem!
See you in Beijing: IOC releases 2022 Winter Games promotional video,Wow the genocide games look so fun! Great propaganda video!
See you in Beijing: IOC releases 2022 Winter Games promotional video,More power Beijing! More power China!
See you in Beijing: IOC releases 2022 Winter Games promotional video,BOYCOTT
See you in Beijing: IOC releases 2022 Winter Games promotional video,A modern day Nazi Germany. Don't be a fool and believe the propaganda. #canceltheolympics
See you in Beijing: IOC releases 2022 Winter Games promotional video,祝中國北京奧運成功，中國人加油💪。
See you in Beijing: IOC releases 2022 Winter Games promotional video,"I saw Beijing Winter Olympics preparation today on news here in Taiwan... It's so amazing. The design for this winter Olympics is spectacular.
Why many countries are boycotting this event. 
It's not China's lost but those who will not participate will missed this wonderful winter Olympics experience.
I wish I can watch it live on tv here in Taiwan. 
Congratulations in advanced, China."
See you in Beijing: IOC releases 2022 Winter Games promotional video,Fabulous! See you in February 2022
See you in Beijing: IOC releases 2022 Winter Games promotional video,Taiwan🇹🇼 is a free and independent country! Stop the Uighur genocide! Boycott the 2022 Winter Olympics!!!
See you in Beijing: IOC releases 2022 Winter Games promotional video,"Western Countries Boycott this olympic, it is doomed. 한국문화 지들꺼라고 홍보영상 올리더니 쌤통이다. 변이 우한 바이러스 gonna get you, they will go back to their mother land."
See you in Beijing: IOC releases 2022 Winter Games promotional video,"In the 2018 Winter Olympics China took home nine metals total. Two bronze six silver and one gold. That ranked them 16th in the world. In 2022 China will do everything in its power to cheat The rest of the worlds Athletes by implementing Judge bribery, Time clock manipulation, accommodation discrepancies, travel delays and on and on. The 30+ metals China will win this year is proof of their dishonesty."
See you in Beijing: IOC releases 2022 Winter Games promotional video,因为外国冬季奥运运动员和职员已经完成隔离，真希望国内有关单位能够安排他们在赛事完结后游览不同省份，城市和名胜，享受一下中国的热情。回国后可宣传真正的美丽中国。
See you in Beijing: IOC releases 2022 Winter Games promotional video,Beijing Winter Olympic 2022 will be SPECTACULAR!!!
See you in Beijing: IOC releases 2022 Winter Games promotional video,👌👍
See you in Beijing: IOC releases 2022 Winter Games promotional video,If the world boycotts the Olympics it will be a win-win for everyone. China can win every event and the free world can stay home and laugh.
See you in Beijing: IOC releases 2022 Winter Games promotional video,Where are the tibet?
See you in Beijing: IOC releases 2022 Winter Games promotional video,boycott 2022 winter olympics.
See you in Beijing: IOC releases 2022 Winter Games promotional video,Long live 🇹🇼!
See you in Beijing: IOC releases 2022 Winter Games promotional video,Well Beijing China we will see you in 6 months from now for the 2022 winter olympics.
