Video Caption,Comment
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),[deleted]
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),Česká republika nezapomněla na Pcheng Šuaj
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),Nice propaganda 🖕
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),"If we take only video and the song themselves, it is very great. But we still have to admit some facts. For example New China is chinese propagantistic TV Channel and China itself is very autocratic country, there are daily violation of human rights."
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),"This song is good, China is a very bad state for life"
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),This is so brainwash
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),This song is so catchy… well I exactly know why it should be like that …
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),My daughter loves this song
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),Cute good luck all!
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),"1-dislike
2-comment saying """"""shit""""""
3-never open this video again"
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),gotta love me some geno cide
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),Kdo je tady kvůli Kovyumu??
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),Kovy má na svém videu s parodií víc views než tohle😂😂
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),I am losing 10 brain cells every second
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),好听的英文歌好听
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),"I love goverment of China, I love Chinese People. China is Best... This song is so nice, I almost forget to Ugjurg and war preparing 😌"
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),What a boring shit song.
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),Good song
GLOBALink | A Winter Olympic Song - You Are The Miracle (Official Video),0:59 - What a fail is it? :D :D :D :D :D
