Video Caption,Comment
Robots Serve Cocktails and Food at Winter Olympics,Only one China 🇨🇳 there will not be another China and Chinese people simply the best better than all the rest drown out the western media America and the so-called allies those liars
Robots Serve Cocktails and Food at Winter Olympics,How do I leave a nice tip if the server is a robot?
Robots Serve Cocktails and Food at Winter Olympics,China is oppressing robots (
Robots Serve Cocktails and Food at Winter Olympics,Robotics will never happen in USA ! Backward third world country.
Robots Serve Cocktails and Food at Winter Olympics,我是來看看有沒有猴的
Robots Serve Cocktails and Food at Winter Olympics,The ice cream bot makes me happy. Lol
Robots Serve Cocktails and Food at Winter Olympics,"The unfair IOC is corrupt!
Break up the corrupt IOC!
Let's boycott IOC-hosted sports competitions!"
Robots Serve Cocktails and Food at Winter Olympics,Dirty food
Robots Serve Cocktails and Food at Winter Olympics,Robots look adorable when they don't look like humans
Robots Serve Cocktails and Food at Winter Olympics,"Robots never complain, always on time, no breaks or vacation, no tipping required and always polite😂. We need a restaurant that is fully  automated, I don't want to deal with people🤣"
Robots Serve Cocktails and Food at Winter Olympics,Lolway to go pushing ccp propaganda..... check the tweets coming outa the games. Apparently athletes cant even get hot food. Or food thats safe to eat.
Robots Serve Cocktails and Food at Winter Olympics,"We have no business in China, this was a huge mistake .."
Robots Serve Cocktails and Food at Winter Olympics,啥呀。。。也就是我们中国以礼待人的民族特点，更何况是国家与国家之间，说什么没人权啊啥啥啥的没那么严重吧。。。。
Robots Serve Cocktails and Food at Winter Olympics,That is amazing!
Robots Serve Cocktails and Food at Winter Olympics,The food there is toxic anyway.
Robots Serve Cocktails and Food at Winter Olympics,This mini fridge looking bot
Robots Serve Cocktails and Food at Winter Olympics,I cannot say I agree with robots making hamburgers because they must be fully cooked and like chicken plus who wants to eat slimy eggs to a proper internal temperature.  Don't get food poisoning guys because your stomach will ache for days and you wont be able to keep and even water down because you will be throwing up over and over and over and over.
Robots Serve Cocktails and Food at Winter Olympics,Robot's serving hormone infested meat fried in oil collected from sewers.  Yum yum.
Robots Serve Cocktails and Food at Winter Olympics,"Yes I’d like an order of COVID-19 with a side of Delta variant and could you maybe just splatter a little bit of Pfizer booster in the coffee, oh that’s to go"
Robots Serve Cocktails and Food at Winter Olympics,"This is force robot labor by CCP, no human made right"
