Video Caption,Comment
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,chords part music scores https://www.youtube.com/watch?v=HquJGjwsGxU
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,Soooo beautiful!
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,nice
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,Olympics connect us
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,Better than 2008
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,Thank you. Xie xie
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,谢谢分享！太美了！
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,I need this song in spotify
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,"For the same reason we, people from different corners of the world, are all here searching for and enjoying this beautiful song. How lovely this is! No matter how language, ideology, and politics divide us, something truly universal is inside us. It's the desire for love, harmony, peace, friendship, and warmth in the chilly breeze. That's why the moment we listened to this song, we already knew this is good, and we want more of it. May everyone enjoy the best of health and more happiness this year :)"
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,"Peace & Love 
Purely, nothing more 😸"
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,这中文确实难翻译，中文的意境很难转成英文表达出来
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,"Sentences in lyrics get harder than 2008's one, but this is completely made me cooler.
我第一次認識that lyrics meaning in Chinese and English are all same (or completely similar) each other."
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,真的很動聽，歌詞又有意思，讚!
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,太绝了！
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,Welling up when I heart this song at the opening ceremony.
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,雪花～雪花开在阳光下，在故乡，在远方都一样闪亮！很温暖人心。
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,期待出完整的各种语言的版本，希望大家可以明白我们对和平的祈愿。
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,我以为我正在畢業
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,感动
《Snowflakes》❄️2022 Beijing Winter Olympics theme song English Subtitles《雪花》张帅 北京冬奥会主题曲 Music Scores,我是日本人。我喜欢这首歌曲！
