L4BS3XTyXpY,<START> China!
L4BS3XTyXpY,<START> What are the names of the two dolls on the table
L4BS3XTyXpY,<START> Great motherland slap these European and American countries in the face
L4BS3XTyXpY,<START> Foreign players come and have fun and then go back that's how Chinese hospitality works
L4BS3XTyXpY,"<START> Come on, wish the Winter Olympics a complete success"
L4BS3XTyXpY,<START> Add oil 
L4BS3XTyXpY,<START> Bless the motherland refueling China
L4BS3XTyXpY,<START> The motherland refueling
L4BS3XTyXpY,<START> I wish you all a happy and healthy winter Olympics memory
L4BS3XTyXpY,<START> Wish our motherland prosperity
L4BS3XTyXpY,"<START> Come on, China, come on, motherland"
L4BS3XTyXpY,<START> Hi Global Chinese support you to continue your efforts
L4BS3XTyXpY,<START> Then came the moment of shock
L4BS3XTyXpY,<START> I wish the Winter Olympics a smooth and complete success
L4BS3XTyXpY,<START> These volunteers and doctors are so young and it's nice to see them so young
L4BS3XTyXpY,"<START> In the Netherlands, I support the success of the Beijing Winter Olympics"
L4BS3XTyXpY,<START> Let the world see the greatness of China
L4BS3XTyXpY,<START> The motherland refueling
L4BS3XTyXpY,<START> China!
L4BS3XTyXpY,<START> What are the names of the two dolls on the table
L4BS3XTyXpY,<START> Great motherland slap these European and American countries in the face
L4BS3XTyXpY,<START> Foreign players come and have fun and then go back that's how Chinese hospitality works
L4BS3XTyXpY,"<START> Come on, wish the Winter Olympics a complete success"
L4BS3XTyXpY,<START> Add oil 
L4BS3XTyXpY,<START> Bless the motherland refueling China
L4BS3XTyXpY,<START> The motherland refueling
L4BS3XTyXpY,<START> I wish you all a happy and healthy winter Olympics memory
L4BS3XTyXpY,<START> Wish our motherland prosperity
L4BS3XTyXpY,"<START> Come on, China, come on, motherland"
L4BS3XTyXpY,<START> Hi Global Chinese support you to continue your efforts
L4BS3XTyXpY,<START> Then came the moment of shock
L4BS3XTyXpY,<START> I wish the Winter Olympics a smooth and complete success
L4BS3XTyXpY,<START> These volunteers and doctors are so young and it's nice to see them so young
L4BS3XTyXpY,"<START> In the Netherlands, I support the success of the Beijing Winter Olympics"
L4BS3XTyXpY,<START> Let the world see the greatness of China
L4BS3XTyXpY,<START> The motherland refueling
