h7CDn6k2u_0,<START> ATHLETES OF THE WORLD EXCEPT RUSSIA IT IS TIME TO BOYCOTT THE OLYMPICS  THE IOCS RULED REGARDING DOPING IS NOT FAIR TO ALL THOSE ATHLETES WHO PREPARED THEMSELVES TO COMPETE AND FOLLOWED THE RULES SHAME ON THE IOC
h7CDn6k2u_0,<START> Chinas dogs
h7CDn6k2u_0,<START> Is IOC from china
h7CDn6k2u_0,<START> ㅗ ㅗ
h7CDn6k2u_0,<START> ㅗ ㅗ
h7CDn6k2u_0,<START> Anti CHINA World Trend
h7CDn6k2u_0,<START> damm ioc
h7CDn6k2u_0,<START> The fascist organization
h7CDn6k2u_0,<START> What the point of third interview with Peng Shuai with Thomas Bach shes going to lied again again and again
h7CDn6k2u_0,<START> Peng Shuai is a liar wrote on social media and said it happen then on a video she never didnt accused of sexual assault Pathological liar Compulsive liar
h7CDn6k2u_0,<START> IOC  I OBEY CHINA
h7CDn6k2u_0,<START> What the hell are u doing IOC just watching this worst Olympic Are u happy with the mens short track game Are u really insane Everyone watching u Everyhing will be recorded  Olympics is dead
h7CDn6k2u_0,<START> IOC 
h7CDn6k2u_0,"<START> If the Olympics are to be held in Korea, the whole nation should take to the streets."
h7CDn6k2u_0,<START> IOC
h7CDn6k2u_0,<START> Bach killed the Olympic spirit Worst IOC ever
h7CDn6k2u_0,<START> Your mother is dead uni k
h7CDn6k2u_0,<START> The Olympics are dead
h7CDn6k2u_0,<START> Its not the Olympics its only the Chinese Games The Olympics are below the level with no conscience
