lfZ8F7DiwA0,<START> Superb Dynamic fabulous Consciousness Grand impressive Touching Preparation of Olympic village of Ta
lfZ8F7DiwA0,<START> Thanks for your contributions
lfZ8F7DiwA0,<START> New York Times has just yelled FIRE in a crowed building and pointed to all Chinas foreign youtubers as the arsons
lfZ8F7DiwA0,<START> GoChinago Congratulations from Hungary
lfZ8F7DiwA0,<START> Watching from USA So all of it so exciting and proudly presented and built Nice
lfZ8F7DiwA0,<START> Wow Very nice facilities Very good reporting Impressive Good work
lfZ8F7DiwA0,<START> Chicka Boom Boom  FREE TIBET  MONGOLIA  XINJIANG MANCHURIA  SENKAKU TAIWAN
lfZ8F7DiwA0,<START> Love you both very informative 
lfZ8F7DiwA0,"<START> Despite Google despite Facebook, the determination of the people must be respected"
lfZ8F7DiwA0,<START> Congratulations China you exist despite the disgusting imperialist and bellicose American policy
lfZ8F7DiwA0,<START> LOL More western spokespeople to give this propaganda credibility
lfZ8F7DiwA0,<START> Hi Omicron here Ill be at the 2022 gulag games in Beijing Will you
