rGPDNSzETys,<START> The world should just boycott the event
rGPDNSzETys,<START> Looks sustainable until it is empty because no one turns up Carbon footprint massive due to a dictator with no idea about palying the game in a nice way Eastern thought also need to consider western thought If you always think you are the best you are a failure
rGPDNSzETys,<START> desonglobal Welcome all people around our world come to Chinas Olympic Game 2022
rGPDNSzETys,<START> The comment section is delightful as always Like a sht storm with a floating dumpster on fire LOL
rGPDNSzETys,<START> boycotting 2022 winter olymic
rGPDNSzETys,<START> Over 2 million dead 100s of millions made sick billions of lives damagedthats not propaganda A World that opened its heart and wallet to help a nation out of povertythats not propaganda The coverup by the Chinese Communist Government over what happened at the Wuhan Virology Labthats not propaganda A Chinese Communist Government that took all the hard work and energy of its people put it on the end of a dagger and plunged it in the back of an innocent Worldthats a metaphor for truth
rGPDNSzETys,<START> commie
rGPDNSzETys,<START> Boycott the Winter Olympics in Beijing in 2022 As of February 17th the worldwide death rate is 2439004 Thanks for the gift  China You could have prevented hundreds of thousands of deaths had you shut your airlines down going to world destinations just like you shut down your internal flights No excuse for your behaviour
rGPDNSzETys,<START> how big it is inside the olympic
rGPDNSzETys,<START> People here begging for a boycott dont even hold a valid passport 
rGPDNSzETys,<START> Congratulations from Canada
rGPDNSzETys,<START> Stay with HongKong Xi Ping is a criminel you are Propaganda
rGPDNSzETys,<START> Lets go China You can do it 
rGPDNSzETys,<START> China please give me permanent membership in return i would like to transfer the domain GODOLDGOLD The Honor Is Mine to transfer GODOLDGOLD
rGPDNSzETys,<START> By the end of this year the virus should be in much better contained Chinas Olympics will be a fresh dose of excitement for the world to cheer on their athletes nice
rGPDNSzETys,<START> India Olympic stadium when
rGPDNSzETys,<START> Very impressive Love from Brazil 
rGPDNSzETys,<START> boycottBeijing2022
rGPDNSzETys,<START> kumars dont like snow
rGPDNSzETys,<START> Incredible
