Video Caption,Comment
How NOT to pack for the Olympics. 😉🏂,"""Ahh yeah the piano"" lol 😂"
How NOT to pack for the Olympics. 😉🏂,OMG WAS HE THE DINASOUR
How NOT to pack for the Olympics. 😉🏂,Plus a dummy phone so the chinese goverment doesn't track you
How NOT to pack for the Olympics. 😉🏂,The 50 pound limit rule breaker be like:
How NOT to pack for the Olympics. 😉🏂,Haha he forgot his snow board after all that stuff!!
How NOT to pack for the Olympics. 😉🏂,"I hope you won't get kilos from China, cause you will eat well and sleep well, so that you forget to go to the game."
How NOT to pack for the Olympics. 😉🏂,My mom: No we do not have waves in China at this time. At least I think so
How NOT to pack for the Olympics. 😉🏂,He is truly enjoying the Olympic!!!!
How NOT to pack for the Olympics. 😉🏂,"Don't bring any banned books or anything that mentions tiananmen square, this may make you miss your flight home."
How NOT to pack for the Olympics. 😉🏂,You will love China!!!
How NOT to pack for the Olympics. 😉🏂,Me during finals week
How NOT to pack for the Olympics. 😉🏂,What language does he speak??
How NOT to pack for the Olympics. 😉🏂,Lolol
How NOT to pack for the Olympics. 😉🏂,Lol 😆
How NOT to pack for the Olympics. 😉🏂,ReADYACTION
How NOT to pack for the Olympics. 😉🏂,Funny
How NOT to pack for the Olympics. 😉🏂,🤣🤣🤣
How NOT to pack for the Olympics. 😉🏂,Love it!!
How NOT to pack for the Olympics. 😉🏂,You Pack not at all!
How NOT to pack for the Olympics. 😉🏂,i am angry
