Video Caption,Comment
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,"I pray for human rights of Chinese people. No more massacres No more dictators No more tortures No more deceivings No more brainwashing No more cheating, lying and etc......

I wish peace and love on China with democracies someday. and also freedom on Hongkong, Tiwan, Tibet and so on. 

Long time ago China was great I heard. But there's no such country anymore. Who made China the dirtiest global criminal enterprise in the world now? I hope the government born again this time. Bc I know many good people there

God save China 🙏"
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,"韩国的""韩服""非常美丽. Hanbok of Korea is very beautiful"
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,"This is a magical and splendid opening ceremony; to spread it is to applaud Chinese influence. The United States can not allow it to become a reality, and the shady curtain must cover the sky (so the Internet will never allow the video of the opening ceremony of the Beijing Winter Olympics). hahaha.....

It is really a pity that the vast majority of people in the world have forever missed a peaceful feast of sports culture."
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,Russia targit Amereka area 51 inpotion
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,Xi Jinping's politics in the guise of the Olympics
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,Expect nothing
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,Fck China for spreading COVID.  Taiwan is same Han Chinese as communist China thus should burn down TSMC and give it to China.
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,"At the opening ceremony of the Beijing Olympics, China wore the traditional Korean clothing, Hanbok, as if it were their own country's traditional clothing. It's Chinese too. fake country"
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,A person wearing a traditional Korean outfit at the opening ceremony saw. Korea is not a minority without a country. China does not steal Korean culture.
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,China get rewarded Olympics after murdering millions with fentanyl and biological warfare virus. Kidnapping people concentration camps slavery organ harvesting land grabbing threatening friendly neighbors. Stealing technology from other countries.
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,"China is trying to steal Korean traditional culture. They came out wearing hanbok and played videos of traditional Korean games, dances, and traditional foods on the stadium's billboards as if they were their culture. They're really shameless."
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,"I saw the Opening Ceremony of Beijing olympics. It was good. 
But at the middle of the video, there was Hanbok. The Hanbok is Korean's culture, rice cake making and the yut play is also Korean's culture.
Having a grand opening in your own country is a wonderful thing, But you shouldn't use culture of another country in the official Olympics. If you use it, it means that you are stilling another countries culture. Please don't use another contries culture. Use your own countries culture."
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,In Solidarity with Uyghurs – from France the Song „I Shall Be Released“ https://youtu.be/SuES7LBM4NE
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,再找多点的五毛也挡不住天下人的嘴
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,"Stop stealing our culture bitches. Why are the 'Hanbok', 'Janggy', 'Sangmo' and else your culture. You guys say that they are the culture of minorities, but the birthplace of those cultures is right next to you.
ps. Stop cheating on Wiki"
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,"See, China can be an asset to the world when it wants to be, but it needs to pay back each country for the damages they incurred the past 2 years worldwide."
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,Genocide games
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,Where do you find the opening ceremony without commentary
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,Culture Copy cat
What to expect from the Beijing 2022 Winter Olympics grand opening| Opening Ceremony 北京冬奥会 开幕式,"挑~~! 有錢搞冬奧做 Show, 不如用來賠償武漢肺炎全世界損失啦! 無聊!!"
