Video Caption,Comment
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,泡菜在配料区呢，你们没找到吗
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,韩国人:没泡菜使不上劲思密达。。
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,小八嘎举报小西八把小西瓜全炫了
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,小西八一边抱怨食堂饭菜难吃，一边狂吃牛肉和水果。饭点不正经吃，到了晚上疯狂打包打走回寝室吃，为什么这件事儿被曝光了呢？因为日本选手发现每天晚上西瓜和哈密瓜都被清空了，偷摸看发现是韩国人都给打包了。口嫌体正直，这个国家真的恶心，别人的东西一方面看不上，一方面又说都是韩国的，精神分裂。
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,小西八找了半天泡菜最后发现在调料小菜区，你说他们不爽也是正常的
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,野猪吃不了细糠
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,"I for one hate their cuisine, besides Kimchi. Their Tteokbokki makes me want to puke after eating it, and their chicken is sweet in all the bad ways..."
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,世界各地多家媒体组织的恶意策划者企图利用我并控制我的生活。 他们给我贴上了“世界”的标签，说我反对“白牙”。 他们有一个秘密的电磁无线装置，可以触发身体的所有反应，包括疾病症状和疼痛，在身体和生理上强迫我。 有人请帮助我。 请谴责这种造成酷刑、压迫和受害的装置。
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,中日友好靠韩国
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,All you need to feed the Korean is kimchi. Just let them have kimchi and they should be happy. That is how limited their taste bud is!
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,黑啥不好，黑吃的  lol
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,应该给他们泡菜吃
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,我是搞不懂一个小小的韩国怎么有脸说中餐，中餐已经不是好不好吃的层次，中餐吃的文化，人情世故，泡菜国是不是猪食吃多了😅
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,因为犯规被抓，搞事情吧
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,"我自己在家经常做朝鲜料理
因为我厨艺有限
做中餐对我来说太难了，我选择下馆子……"
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,好像韩国人去东京也一样抱怨东奥的食物不好吃.
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,难吃就别吃 别偷偷吃！
【交叉点评】韩国队说北京冬奥村伙食差！日本跳出来打抱不平 为中国“神助攻”,"我還以為棒子 運動員最後會要求把奧運申遺指奧運的起源是韓國, 這些只會食泡菜的棒子 見到泡菜以外的食物就會噁心, 就像汪汪一樣只懂咬骨頭, 不會欣賞山珍百味"
