Video Caption,Comment
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,"China's one of the safest countries in the planet, arguably THE most. Love it"
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,I wonder  how much money  communist  Chinese  paid her to say    she  is feeling safer   being  in Beijing  Olympics?
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,💩
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,👎
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,Many foreigners are trying to walk in the middle of the night on the streets of China. They feel safe. The most dangerous thing when walking at night in China is street food that is still selling in the middle of the night.
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,4 words: China new global leader!
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,"Safe from criminal, safe from covid. Only china can do it."
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,Western media: CCP held them at gunpoint during the interview... 😏
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,Best wishes on your competition!Thank you for  speaking of the truth! Salute for the host nation’s efforts!👍👍👍
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,CCP proud of their prisons!
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,What a BS......................................................................
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,UK America Canada and Japan should learn from chia to stop spreading and  prevention  of virus
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,Unimaginable arrangements.
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,Haha
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,"China is among the safest place  on earth, not only the Olympic village, just anywhere in China is much much safer than the west in many ways."
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,"It's great to see, people are working so hard to facilitate winter Olympics  players and representative 👏👏👏 👏👏"
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,"Nice lululemon jacket, just realized that Lulu brand is found in Vancouver"
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,If the Winter Olympic is hosted in US I am sure over half of the world participating athletes would have contracted Covid19 and died.
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,But the food... Even Russian athletes complained...
Canadian female skater feels safe in Beijing Olympic Village | 加拿大女滑冰运动员在北京奥运村感到安全,"China bought interviewee!
It’s fake."
