Video Caption,Comment
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",A big propaganda for China’s show-off
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节","If other Asian countries also celebrate ""Chinese New Year"", we should change ""Chinese New Year"" to Lunar New Year, then Americans and Indians and other countries also speak English, so ""English"" Shouldn't we change the name? Can't it be called ""English""?"
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",Best wishes .. Good luck to everyone!! ❤️
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",happy China new year
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",Taiwan Commandos take the Foribbdiden City! Ending 5000 years of authoritarian rule. We march towards the Heavenly Temple. Country of 1.4 billion finally free! No more CCPEEE Mafia serving Western bankers and Russian Masters. It's time for people power 💪!
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",China gets the gold medal for public defecation!
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",新年快樂🍾️🎉🎊
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",Good good
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",Happy Chinese New Year of the tiger 🐅
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",👍👍👍
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",May you enjoy our Spring Festival atmosphere!
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",Happy Lunar New Year! See you in Beijing 2022 🐅🏮🇵🇭🇨🇳
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",虎年吉祥如意，中国越来越好，越来越强大，越来越繁荣昌盛。
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节","For china & the ccp's monstrosities around the world, ALL THE LIES:  About the Tiananmen Square massacre, the ccp/wuhan  virus, Hongkong's persecution, the illegal & comical So. china Sea claims,  genocide of Uyghurs, organ harvesting of Falun Gong, atrocities in Tibet, Mongolia & other 'debt trapped' countries...china & the ccp should be punished for all these LIES & ATROCITIES!
BOYCOTT EVERYTHING 'MADE IN china'!!!
BOYCOTT china & the ccp's 2022 GENOCIDE OLYMPICS!!!"
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节","Yes china raise by killing , converting, land grabbing, and fake all news in China kill people in tibet, kill your own people ug they raised voice , no permission for other countries media, just keep faking all development in China and spread Wuhan viruses, and act like your country has is innocent"
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",Happy Spring Festival!
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",What a shit show...............................
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",Support and respect！💪💪👍👍
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节",best wishes
"Beijing 2022| Coinciding with Spring Festival, Winter Olympics unique experience for participants 春节","Support and Good Job !   Bravo to China Rise Peacefully and be Strong ! !   Go China, Go ! ! !"
