Video Caption,Comment
"Olympic athletes complain of bad food, poor communication in quarantine",china deliberately tried to malnourish the enemy athletes and still lost lmao what bozos
"Olympic athletes complain of bad food, poor communication in quarantine",Karen alert
"Olympic athletes complain of bad food, poor communication in quarantine","I pray for human rights of Chinese people. No more massacres No more dictators No more tortures No more deceivings No more brainwashing No more cheating, lying and etc......

I wish peace and love on China with democracies someday. and also freedom on Hongkong, Tiwan, Tibet and so on. 

Long time ago China was great I heard. But there's no such country anymore. Who made China the dirtiest global criminal enterprise in the world now? I hope the government born again this time. Bc I know many good people there

God save China 🙏"
"Olympic athletes complain of bad food, poor communication in quarantine","BEIJING OLYMPICS SUCKS!

PYEONG CHANG WAS THE BEST!"
"Olympic athletes complain of bad food, poor communication in quarantine","Of course quaratine food has a downgrade quality compare to olympic food, stop crying."
"Olympic athletes complain of bad food, poor communication in quarantine",Korea/Michelin lunch box. China/Hunger game lunch box!
"Olympic athletes complain of bad food, poor communication in quarantine",OMG lie
"Olympic athletes complain of bad food, poor communication in quarantine",That looks better than what I eat.
"Olympic athletes complain of bad food, poor communication in quarantine",Should not be there
"Olympic athletes complain of bad food, poor communication in quarantine",Considering China is known for filtering sewage waste to reuse as food oil i wouldn't eat what they're giving out.. they're probably feeding their competitors prison scrap compared to what they feed their country olympians.
"Olympic athletes complain of bad food, poor communication in quarantine","The USA athletes should have stayed home. There's no real natural snow there, kinda like Bochi and both had to manufacture snow and that's a problem."
"Olympic athletes complain of bad food, poor communication in quarantine",The Olympics? Now? Where?
"Olympic athletes complain of bad food, poor communication in quarantine","They think that’s bad but that’s literally every school meal they are feeding to kids across the country. If that goulash is too bad for Olympic athletes, why’s it acceptable to feed to kids?"
"Olympic athletes complain of bad food, poor communication in quarantine",That doesn't look bad at all!  What do you want them to do?  Hire a chef from the country of each athlete with cove id?  They knew where they were going!!
"Olympic athletes complain of bad food, poor communication in quarantine","If food quality served like this to international audience, what the hell do the locals *Uyghurs* eat? 

Yes, this Olympic held in *Xinjiang* ."
"Olympic athletes complain of bad food, poor communication in quarantine","Fake snow & food
Real genocide"
"Olympic athletes complain of bad food, poor communication in quarantine",Well deserved for going to the Genocide Olympics and bolstering the most dangerous regime in human history.
"Olympic athletes complain of bad food, poor communication in quarantine","Aside from bad food, bad conditions,  this olympic reminds me of 1936 Berlin olympic where Adolf Hitler used it as propaganda to solidify his rule and disguise his sinister war plan"
"Olympic athletes complain of bad food, poor communication in quarantine",Beijing Biden wants that for us; note how Beijing Biden's Democrat party policies hurt the middle class.
"Olympic athletes complain of bad food, poor communication in quarantine","Like anyone should be surprised of horrid conditions in a communist country? I was in Bejing for a work project nine years ago... put up in a private hotel on a secured campus... owned by a near-billionaire art dealer... and living quarters were still somewhat below standards for any American. But, I will say, we were fed extremely well. Our hosts warned us about sticking close to them and were always looking out for our safety. I can only imagine how much more challenging things might have been if we were completely on our own."
